year,date,median,low,high
2020,2020-02-11,15.0,0,88.23650036121006
2020,2020-02-12,16.0,0,86.24131535255549
2020,2020-02-13,15.0,0,103.49661175469753
2020,2020-02-14,17.0,0,101.45684876244385
2020,2020-02-15,12.0,0,106.53001555342692
2020,2020-02-16,10.0,0,98.06457264576403
2020,2020-02-17,11.0,0,97.72581788021883
2020,2020-02-18,14.0,0,90.00181601893138
2020,2020-02-19,15.0,0,99.55176137202812
2020,2020-02-20,15.0,0,91.37004933968174
2020,2020-02-21,14.0,0,95.70596896407814
2020,2020-02-22,11.0,0,106.92170492154037
2020,2020-02-23,10.0,0,73.80488307701766
2020,2020-02-24,14.0,0,66.93634569060137
2020,2020-02-25,10.0,0,44.66254146450016
2020,2020-02-26,15.0,0,69.21157111584645
2020,2020-02-27,16.0,0,74.8852296180002
2020,2020-02-28,15.0,0,82.48843706783771
2020,2020-02-29,12.0,0,99.04209083507527
2020,2020-03-01,8.0,0,73.01047630029498
2020,2020-03-02,13.0,0,67.90972862856361
2020,2020-03-03,14.0,0,68.86226780413355
2020,2020-03-04,14.0,0,65.2606432639221
2020,2020-03-05,13.0,0,67.24114628462159
2020,2020-03-06,15.0,0,79.85245643524098
2020,2020-03-07,12.0,0,99.78527001052788
2020,2020-03-08,8.0,0,70.66397061563156
2020,2020-03-09,13.0,0,67.32591863795909
2020,2020-03-10,13.0,0,61.09284725707104
2020,2020-03-11,12.0,0,61.24025487721865
2020,2020-03-12,13.0,0,67.91225550390513
2020,2020-03-13,14.0,0,71.56079156278477
2020,2020-03-14,9.0,0,65.01915742774737
2020,2020-03-15,5.0,0,50.58259385120978
2020,2020-03-16,8.0,0,44.21033316829898
2020,2020-03-17,6.0,0,36.67171956257134
2020,2020-03-18,6.0,0,36.213330682875586
2020,2020-03-19,5.0,0,31.42509439846695
2020,2020-03-20,4.0,0,26.74224294337668
2020,2020-03-21,2.0,0,21.6837358185838
2020,2020-03-22,2.0,0,26.432339096334598
2020,2020-03-23,3.0,0,19.844526415386067
2020,2020-03-24,3.0,0,23.825648108493937
2020,2020-03-25,3.0,0,31.402084658912038
2020,2020-03-26,2.0,0,22.8380408355693
2020,2020-03-27,2.0,0,24.003509393095747
2020,2020-03-28,1.0,0,25.93983951703574
2020,2020-03-29,1.0,0,22.137105647404567
2020,2020-03-30,2.0,0,19.275110487915537
2020,2020-03-31,2.0,0,18.81744874824043
2020,2020-04-01,2.0,0,20.64277516491395
2020,2020-04-02,2.0,0,22.66441314362443
2020,2020-04-03,2.0,0,26.24109645715677
2020,2020-04-04,1.0,0,24.989129013580737
2020,2020-04-05,1.0,0,20.630637611480985
2020,2020-04-06,2.0,0,19.460245173298638
2020,2020-04-07,2.0,0,20.677473923811604
2020,2020-04-08,2.0,0,23.573558589357322
2020,2020-04-09,1.0,0,21.827945487353507
2020,2020-04-10,2.0,0,23.237404616547355
2020,2020-04-11,1.0,0,24.32892394829099
2020,2020-04-12,1.0,0,6.9486669580398965
2020,2020-04-13,1.0,0,15.62621191158861
2020,2020-04-14,2.0,0,22.056303014895324
2020,2020-04-15,2.0,0,24.4517158122828
2020,2020-04-16,2.0,0,23.31441724563416
2020,2020-04-17,2.0,0,24.606181020804176
2020,2020-04-18,1.0,0,20.386379791190514
2020,2020-04-19,2.0,0,17.555889564728233
2020,2020-04-20,2.0,0,17.190267627171053
2020,2020-04-21,2.0,0,20.771726960797896
2020,2020-04-22,2.0,0,21.707280461513175
2020,2020-04-23,2.0,0,23.001280533195164
2020,2020-04-24,2.0,0,23.716494094107613
2020,2020-04-25,2.0,0,25.9239514590247
2020,2020-04-26,1.0,0,20.105288105106187
2020,2020-04-27,2.0,0,25.75821960541205
2020,2020-04-28,3.0,0,24.362573325449176
2020,2020-04-29,2.0,0,22.126571307851762
2020,2020-04-30,2.0,0,20.216974243690828
2020,2020-05-01,3.0,0,26.259760068487694
2020,2020-05-02,2.0,0,24.979138210028903
2020,2020-05-03,2.0,0,21.870423556750954
2020,2020-05-04,2.0,0,23.280491808454304
2020,2020-05-05,3.0,0,23.227085473529968
2020,2020-05-06,2.0,0,22.39219968295732
2020,2020-05-07,3.0,0,23.77292880563781
2020,2020-05-08,3.0,0,24.161089163747246
2020,2020-05-09,2.0,0,24.614196780051564
2020,2020-05-10,2.0,0,22.9125482412897
2020,2020-05-11,3.0,0,23.475129699059377
2020,2020-05-12,3.0,0,23.542591969893202
2020,2020-05-13,3.0,0,24.06998047869059
2020,2020-05-14,3.0,0,24.639517017129904
2020,2020-05-15,3.0,0,24.795921883032875
2020,2020-05-16,2.0,0,25.020027585087597
2020,2020-05-17,1.0,0,23.667328513243188
2020,2020-05-18,3.0,0,36.08789270637529
2020,2020-05-19,3.0,0,29.284313590500034
2020,2020-05-20,3.0,0,25.604855139658884
2020,2020-05-21,3.0,0,29.1976517788968
2020,2020-05-22,4.0,0,28.201717540755244
2020,2020-05-23,2.0,0,25.37920963044382
2020,2020-05-24,2.0,0,26.5036852629309
2020,2020-05-25,2.0,0,22.386474685216424
2020,2020-05-26,3.0,0,23.928748466373516
2020,2020-05-27,3.0,0,24.431684915677412
2020,2020-05-28,3.0,0,26.108474548645553
2020,2020-05-29,4.0,0,27.38580303216921
2020,2020-05-30,3.0,0,25.72944059488609
2020,2020-05-31,2.0,0,23.31602854360493
2020,2020-06-01,4.0,0,25.374990748531907
2020,2020-06-02,4.0,0,22.23256367371639
2020,2020-06-03,3.0,0,23.049652687459197
2020,2020-06-04,4.0,0,23.545292255681876
2020,2020-06-05,3.0,0,23.40569254632613
2020,2020-06-06,3.0,0,23.66755009185779
2020,2020-06-07,2.0,0,22.290285392710203
2020,2020-06-08,4.0,0,33.61749941883728
2020,2020-06-09,4.0,0,31.16063956420385
2020,2020-06-10,5.0,0,34.926675796412184
2020,2020-06-11,4.0,0,34.01628187658804
2020,2020-06-12,4.0,0,30.65766030999537
2020,2020-06-13,3.0,0,32.79093848739335
2020,2020-06-14,2.0,0,29.29514244883708
2020,2020-06-15,4.0,0,31.91634791244401
2020,2020-06-16,4.0,0,31.168446501431742
2020,2020-06-17,5.0,0,31.985311349540126
2020,2020-06-18,4.0,0,34.95724033818563
2020,2020-06-19,4.0,0,34.47954791033507
2020,2020-06-20,3.0,0,36.5181318106384
2020,2020-06-21,2.0,0,25.01510328225475
2020,2020-06-22,6.0,0,36.88585181261708
2020,2020-06-23,6.0,0,33.523793240697515
2020,2020-06-24,6.0,0,38.32257753461625
2020,2020-06-25,5.0,0,34.60609928076029
2020,2020-06-26,6.0,0,38.13008010112042
2020,2020-06-27,4.0,0,39.74868389025099
2020,2020-06-28,3.0,0,36.60673000607615
2020,2020-06-29,5.0,0,36.77113407262104
2020,2020-06-30,6.0,0,39.15650021241661
2020,2020-07-01,6.0,0,39.52893200649817
